UserID,HasUserChurned,TotalCharges,MonthlyCharges,ContractType,PaymentMethod,Gender,AgeOver30,IsMarried,HasChildren,MonthsTenure,HasPhoneLine,HasMultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
srfeg3452,No,3720.35,74.6,Month-to-month,Bank transfer (automatic),Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No
srqid0690,No,67.55,19.65,Month-to-month,Mailed check,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
srrni9337,No,1673.8,25.3,Two year,Credit card (automatic),Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
srsze9365,No,1943.9,70.55,Month-to-month,Electronic check,Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No
srvyq6896,No,3122.4,73.85,Month-to-month,Electronic check,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No
srwbj6435,No,417.75,82.75,Month-to-month,Electronic check,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
ssbjk7359,Yes,4481,70.2,Two year,Credit card (automatic),Female,1,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No
ssejg6402,No,1540.2,61.05,One year,Electronic check,Female,0,No,No,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
ssfbc7255,No,8041.65,112.25,Two year,Bank transfer (automatic),Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
ssgaa2968,Yes,1060.2,100.6,Month-to-month,Electronic check,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
sshfk6982,Yes,44.4,44.4,Month-to-month,Mailed check,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No
ssltn4854,No,130.5,59.5,Two year,Mailed check,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No
sslto2676,No,3199,66.15,Two year,Bank transfer (automatic),Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No
ssnvz9408,Yes,268.35,70.15,Month-to-month,Electronic check,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No
sspwd4581,Yes,246.3,75.8,Month-to-month,Electronic check,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No
ssvhj4612,No,1671.6,81.45,Month-to-month,Electronic check,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes
ssvsn3069,No,25.85,25.85,One year,Mailed check,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No
sswag1101,No,711.15,51.1,Month-to-month,Electronic check,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No
stdcn7074,No,1494.5,40.6,Month-to-month,Electronic check,Male,0,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes
stdki1977,Yes,73,73,Month-to-month,Electronic check,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No
sterm2308,No,61.05,19.4,Month-to-month,Mailed check,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
sterv2851,No,2471.25,73,One year,Electronic check,Male,1,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
stivr8752,Yes,303.15,79,Month-to-month,Electronic check,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No
stpkp5092,No,1381.2,56.35,Month-to-month,Credit card (automatic),Female,0,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No
stuhn1686,No,849.9,19.8,One year,Bank transfer (automatic),Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
stysz1251,No,303.7,80.25,Month-to-month,Electronic check,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
suaoo5593,No,2033.05,83.15,One year,Bank transfer (automatic),Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No
sucin0310,No,6046.1,84.8,One year,Bank transfer (automatic),Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
sudog0064,No,224.5,20.3,Two year,Bank transfer (automatic),Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
sudua3043,No,601.55,19.9,Month-to-month,Bank transfer (automatic),Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
suekt1131,No,6145.2,98.45,One year,Bank transfer (automatic),Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
sugld4139,Yes,1077.5,35.4,Month-to-month,Bank transfer (automatic),Male,0,Yes,Yes,31,No,No phone service,DSL,Yes,No,No,Yes,No,No
suhpr6047,No,2343.85,59.8,One year,Electronic check,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No
suiri5385,Yes,5568.35,104.2,Month-to-month,Electronic check,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
suiuh1394,No,3670.5,85.15,Month-to-month,Electronic check,Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No
sujiz7407,No,541.5,20.6,Month-to-month,Mailed check,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
sumcb0481,No,4735.35,102.15,One year,Bank transfer (automatic),Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
supcw7639,Yes,1054.6,48.8,Month-to-month,Credit card (automatic),Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No
suurx5087,Yes,669.85,39.05,Month-to-month,Electronic check,Female,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No
suuwt6286,No,19.95,19.95,Month-to-month,Mailed check,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
suvoi6575,No,1752.65,69.5,Month-to-month,Credit card (automatic),Female,1,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No
suyvz5839,No,1170.5,74.55,Month-to-month,Credit card (automatic),Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No
svcro3284,No,1121.05,25.5,Two year,Mailed check,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
svcwr5701,No,24,24,Month-to-month,Mailed check,Female,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
svfud4146,No,44.6,44.6,Month-to-month,Mailed check,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No
svgjv5394,Yes,3475.55,98.8,Month-to-month,Bank transfer (automatic),Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
svhyr0363,No,6263.8,86.85,Two year,Bank transfer (automatic),Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
svlea1964,No,415.9,19.7,One year,Mailed check,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
svltv2931,No,4469.1,110.1,Month-to-month,Credit card (automatic),Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
svmtc3067,No,3848.8,55.9,One year,Bank transfer (automatic),Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No
svnwv6360,No,2094.65,73.55,Month-to-month,Credit card (automatic),Female,1,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No
svowz1670,Yes,1208.35,89.65,Month-to-month,Credit card (automatic),Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes
svsfk0722,No,715,100.4,Month-to-month,Electronic check,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
svucv1963,Yes,45.3,45.3,Month-to-month,Electronic check,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No
svylg3563,No,4375.8,62.65,Two year,Credit card (automatic),Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
swifr7577,No,89.25,89.25,Month-to-month,Electronic check,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
swkkf9907,Yes,25.05,25.05,Month-to-month,Mailed check,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No
swrvg0404,Yes,229.55,74.4,Month-to-month,Electronic check,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No
swwkl1794,No,867.1,59.65,Month-to-month,Bank transfer (automatic),Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No
sxaxy3961,No,44.05,44.05,Month-to-month,Bank transfer (automatic),Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No
sxdag5583,Yes,70,70,Month-to-month,Electronic check,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No
sxdjp0526,No,2962,42.1,Two year,Bank transfer (automatic),Male,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
sxdpn1527,Yes,4990.25,96.25,Two year,Bank transfer (automatic),Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes
sxese2979,Yes,1607.2,94.4,Month-to-month,Electronic check,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No
sxnhe9426,No,53.15,18.75,Month-to-month,Bank transfer (automatic),Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
sxoun0130,No,5976.9,89.4,Month-to-month,Credit card (automatic),Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
sxuxq1257,No,86.05,19.45,Month-to-month,Mailed check,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
sxwbu6265,No,6511.25,95.75,One year,Credit card (automatic),Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
sxwhm5939,No,1245.05,26.3,Two year,Bank transfer (automatic),Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
sxwvt2188,No,1885.15,55,One year,Mailed check,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No
sycwg0956,No,244.8,19.65,One year,Electronic check,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
syeus6633,No,2032.3,83.2,Month-to-month,Bank transfer (automatic),Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
syfrb0719,Yes,713.75,61.65,Month-to-month,Mailed check,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
syrqt7912,Yes,552.95,75.1,Month-to-month,Bank transfer (automatic),Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No
sysfc1488,No,702.05,20.65,Month-to-month,Electronic check,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
sysws3258,No,7845.8,113.8,Two year,Bank transfer (automatic),Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
syuhj9576,No,3369.25,91.15,Month-to-month,Electronic check,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
syvor3521,Yes,2345.2,64.75,Month-to-month,Electronic check,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,Yes
syway2712,No,25.7,25.7,Month-to-month,Electronic check,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
szbho0178,No,4017.45,87.2,Month-to-month,Electronic check,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
szlch9445,Yes,3457.9,97.35,Month-to-month,Bank transfer (automatic),Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
szmcv6461,No,6365.35,87.95,Two year,Bank transfer (automatic),Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
szplm6479,No,754.5,19.45,Two year,Credit card (automatic),Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
szpqa0634,Yes,2169.8,90.05,Month-to-month,Bank transfer (automatic),Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No
szqas8967,No,765.45,50.45,Month-to-month,Electronic check,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No
szttj8917,No,1161.75,19.65,Two year,Credit card (automatic),Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
szvem6421,No,2320.8,82.85,One year,Bank transfer (automatic),Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
szvgp6583,No,5067.45,108.1,Two year,Bank transfer (automatic),Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
szzkh6386,Yes,5293.2,107.95,Two year,Bank transfer (automatic),Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
szzzd2122,No,835.5,19.5,One year,Credit card (automatic),Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tabeh2656,Yes,420.2,100.2,Month-to-month,Electronic check,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
tabgu6388,No,3487.95,56.15,One year,Bank transfer (automatic),Male,0,No,Yes,62,Yes,No,DSL,Yes,Yes,No,No,No,No
tabxh4670,No,7758.9,109.75,Two year,Credit card (automatic),Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
tacxw2632,No,1416.75,23.65,Two year,Bank transfer (automatic),Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tafjd7492,No,280,38.55,Two year,Mailed check,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
taikl5309,No,418.3,62.8,Month-to-month,Bank transfer (automatic),Female,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes
taile3415,Yes,134.35,65.7,Month-to-month,Mailed check,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes
tairz2402,No,3019.1,80.05,One year,Electronic check,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
tajyi4847,No,567.8,89.35,Month-to-month,Electronic check,Female,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
tasnn6185,No,46.3,46.3,Month-to-month,Electronic check,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No
tatyj0983,No,1758.9,51.45,One year,Mailed check,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No
tavkx8336,No,5682.25,78.45,Two year,Bank transfer (automatic),Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
taxxs0813,No,4323.35,77.8,Two year,Bank transfer (automatic),Male,0,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
tazpm8213,No,7493.05,108.75,One year,Bank transfer (automatic),Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
tbabq5985,No,2282.95,74.75,One year,Mailed check,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes
tbbwb5542,No,69.9,69.9,Month-to-month,Electronic check,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No
tbelp6339,No,6172,86.4,Two year,Credit card (automatic),Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
tbgph5480,Yes,2431.35,99.3,Month-to-month,Credit card (automatic),Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
tbhqt3726,No,8175.9,114,Two year,Bank transfer (automatic),Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
tbiyd8398,No,6185.15,84.7,Two year,Bank transfer (automatic),Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
tbkjx7901,No,5594,101.05,Month-to-month,Electronic check,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
tbnbe2896,No,3132.75,80.8,One year,Electronic check,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
tbrzz3935,No,1110.5,25.7,One year,Mailed check,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tbvcf8174,No,6859.05,94.8,Two year,Credit card (automatic),Female,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
tbwlc0206,No,6049.5,114.65,One year,Mailed check,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
tbyku2984,No,7732.65,104.9,Two year,Credit card (automatic),Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
tcatg1757,No,746.75,20.05,One year,Bank transfer (automatic),Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tcfid6114,No,1082.75,39.5,One year,Credit card (automatic),Female,0,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
tchjw2865,Yes,346.2,89.2,Month-to-month,Electronic check,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
tcihj9103,Yes,899.8,55.7,Month-to-month,Mailed check,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No
tcjci0022,Yes,2791.5,62.7,One year,Credit card (automatic),Male,1,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes
tcmyc6080,No,3292.3,81.2,Month-to-month,Electronic check,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
tctst6007,No,8476.5,115.8,Two year,Bank transfer (automatic),Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
tcuyn9367,No,223.6,20.1,Month-to-month,Mailed check,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tcxkk1833,No,4882.8,107.75,Month-to-month,Bank transfer (automatic),Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
tcxtb3590,No,20.35,20.35,Month-to-month,Mailed check,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tczhq6689,Yes,378.4,78.95,Month-to-month,Electronic check,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes
tdcbu8098,No,1108.2,25.25,Two year,Electronic check,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tdcrn1078,No,82.85,30.75,Month-to-month,Electronic check,Female,1,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No
tdgak0679,No,4025.6,75.5,One year,Electronic check,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes
tdgmt6924,No,184.95,20.55,One year,Mailed check,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tdipc9294,No,83.75,20.2,Month-to-month,Mailed check,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tdqac9880,No,4264,60,Two year,Electronic check,Female,0,Yes,Yes,72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
tdrft6981,No,2317.1,54.3,One year,Electronic check,Male,0,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
tdvqb3719,No,1031.1,18.95,Two year,Mailed check,Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tdvuq1098,No,19.25,19.25,Month-to-month,Bank transfer (automatic),Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tdyuo0442,No,1036,20.05,Two year,Mailed check,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
teeuh5519,No,682.15,20.15,One year,Mailed check,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tefqd7273,Yes,132.2,41.15,Month-to-month,Electronic check,Male,1,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes
temlv5382,No,2298.55,50.9,Month-to-month,Bank transfer (automatic),Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No
tetgo7173,No,5602.25,78.5,Two year,Bank transfer (automatic),Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No
teujk5322,No,8100.25,114.6,Two year,Bank transfer (automatic),Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
tevtt0234,No,2196.3,45,One year,Credit card (automatic),Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes
tfert0115,Yes,2317.1,111.2,Month-to-month,Electronic check,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
tfhhj8757,No,49.8,49.8,Month-to-month,Credit card (automatic),Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No
tflls4685,No,342.3,19.8,One year,Bank transfer (automatic),Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tfpju2509,No,1864.2,25.75,Two year,Credit card (automatic),Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
tfsmk2432,No,1633,89.6,One year,Credit card (automatic),Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
tftsu3018,Yes,858.6,81.7,Month-to-month,Bank transfer (automatic),Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No
tgdhm2026,Yes,523.15,79.3,Month-to-month,Electronic check,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes
